,1708,1536,60480,32536,,128,128,4096,2048,,0.0018466999754309654,0.0020900999661535025,0.09564590000081807,0.09420639998279512
,1808,2944,50836,15916,,128,256,4096,1024,,0.0019104999955743551,0.00338260002899915,0.07244270003866404,0.05384599999524653
,2504,2508,12480,3240,,128,256,1024,256,,0.0025426000356674194,0.0028373999521136284,0.021561899920925498,0.01526179991196841
,1688,3272,6844,56892,,128,256,512,4096,,0.001866700011305511,0.003528399975039065,0.01525190006941557,0.14245130005292594
,1060,1684,32636,10280,,64,128,2048,512,,0.0014143999433144927,0.0021822000853717327,0.05353649996686727,0.03984759992454201
,1208,3204,15828,16240,,128,256,1024,1024,,0.0013274000957608223,0.003615399939008057,0.03006589994765818,0.060311099980026484
,3932,1472,30416,60576,,256,128,2048,4096,,0.0035849999403581023,0.0021323999390006065,0.04963959997985512,0.16383860004134476
,2416,896,27720,23388,,256,64,2048,2048,,0.0028953999280929565,0.001470700022764504,0.046582199982367456,0.07162419997621328
,2912,3856,36192,36196,,256,256,2048,2048,,0.0028081999626010656,0.004330000025220215,0.06554699991829693,0.09880279994104058
,2540,2600,28492,32632,,256,256,2048,2048,,0.002356100012548268,0.002896200050599873,0.052556300070136786,0.09326789993792772
,3088,11780,17156,32220,,256,1024,1024,2048,,0.0030257999897003174,0.009327500010840595,0.03274950000923127,0.08730970008764416
,7512,3164,7120,29888,,512,256,512,2048,,0.0060409000143408775,0.003614199929870665,0.019688299973495305,0.0805746999103576
,1756,2392,76564,16452,,128,256,4096,1024,,0.0018336999928578734,0.002760999952442944,0.12377139995805919,0.05687179998494685
,4028,2856,17040,12564,,256,256,1024,1024,,0.0037899999879300594,0.0031672000186517835,0.03190299996640533,0.04354169999714941
,1852,5484,15448,23720,,128,512,1024,2048,,0.0019851999823004007,0.005164800095371902,0.031326099997386336,0.06879070005379617
,1428,2252,32464,19992,,128,256,2048,1024,,0.001662100083194673,0.0025125000393018126,0.054600900039076805,0.06213130010291934
,3508,2316,37316,34508,,256,256,2048,2048,,0.003372299950569868,0.002630600007250905,0.06339550006669015,0.1034848999697715
,1636,1840,33076,59228,,128,128,2048,4096,,0.002096200012601912,0.002558200038038194,0.05496730003505945,0.14494639995973557
,2748,3364,50376,1268,,128,256,4096,128,,0.0027611999539658427,0.0036946999607607722,0.07114190002903342,0.0074742999859154224
,1080,3744,20744,23188,,64,256,2048,2048,,0.0015143000055104494,0.003907300066202879,0.032142299925908446,0.06655069999396801
,2752,3596,27900,57420,,256,256,2048,4096,,0.0026813000440597534,0.004211799940094352,0.047677500057034194,0.13703249988611788
,1788,2816,21416,3244,,128,256,2048,256,,0.0019751000218093395,0.003155200043693185,0.03472590004093945,0.014912499929778278
,576,1844,35504,36656,,32,128,2048,2048,,0.0010180000681430101,0.0025077000027522445,0.05798209994100034,0.10581940005067736
,3272,1680,47212,7380,,256,128,4096,512,,0.003103800001554191,0.0022250000620260835,0.06460459996014833,0.028351800050586462
,1432,1412,32516,13124,,128,64,2048,1024,,0.0016907999524846673,0.0020728999515995383,0.05087400006595999,0.04347929998766631
,1780,876,14520,14472,,128,64,1024,1024,,0.0022220000391826034,0.0014780000783503056,0.02696679998189211,0.04798299993854016
,3064,1684,7072,32668,,256,128,512,2048,,0.0030532999662682414,0.0024738999782130122,0.015390300075523555,0.09234520001336932
,2960,2524,31980,36076,,256,256,2048,2048,,0.0028376999543979764,0.002894299919717014,0.05274850002024323,0.098576599964872
,3536,2344,16616,33236,,256,256,1024,2048,,0.003248599939979613,0.002682600053958595,0.030429900041781366,0.09532459999900311
,2760,2684,24340,16356,,256,256,2048,1024,,0.002690900000743568,0.0029108000453561544,0.040618899976834655,0.05364709999412298
,1012,7120,29984,36184,,64,512,2048,2048,,0.001526299980469048,0.006786799989640713,0.047308500041253865,0.10151469998527318
,1072,956,31824,12300,,64,64,2048,1024,,0.0016980000073090196,0.0016547000268474221,0.04975090001244098,0.04311029997188598
,2448,7004,11188,32072,,128,512,1024,2048,,0.0026062000542879105,0.006673599942587316,0.020649700076319277,0.09740779991261661
,1788,2696,31916,1376,,128,256,2048,128,,0.002223599934950471,0.0029730000533163548,0.05172139999922365,0.009388600010424852
,4060,480,16312,36056,,256,32,1024,2048,,0.003935299930162728,0.0010836999863386154,0.030835700104944408,0.11668630002532154
,1356,3716,16392,34256,,128,256,1024,2048,,0.0016629999736323953,0.004539099987596273,0.03200620005372912,0.10020089999306947
,740,11148,36084,33844,,64,1024,2048,2048,,0.001106100040487945,0.00926139997318387,0.05989369994495064,0.09431219997350127
,2860,3096,25620,36404,,256,256,2048,2048,,0.0029226000187918544,0.0036703000077977777,0.041424599941819906,0.1002664000261575
,3048,2784,32392,13768,,256,256,2048,1024,,0.003312199958600104,0.0035322000039741397,0.053790700039826334,0.04538449994288385
,2580,656,27224,27560,,256,64,2048,2048,,0.002696800045669079,0.0012511000968515873,0.04427830001804978,0.0809094998985529
,3404,5608,28348,23268,,256,512,2048,2048,,0.003143100067973137,0.0055819000117480755,0.04526859999168664,0.0639013999607414
,2588,1076,60808,21652,,256,64,4096,2048,,0.0025118000339716673,0.0017454000189900398,0.08529159997124225,0.059120999998413026
,1392,1800,16276,16080,,128,128,1024,1024,,0.0017807999392971396,0.0025092000141739845,0.03012839995790273,0.054584399913437665
,1120,1796,15084,35204,,64,128,1024,2048,,0.0017846000846475363,0.0025765999453142285,0.027702499995939434,0.09982930007390678
,1696,4084,27092,16912,,128,256,2048,1024,,0.0021331000607460737,0.0045510000782087445,0.04357660003006458,0.05444259999785572
,1132,3344,7920,109432,,128,256,512,8192,,0.001399099943228066,0.003814700059592724,0.017109100008383393,0.221728999982588
,2432,3704,59732,60424,,256,256,4096,4096,,0.002348699956201017,0.004332400043494999,0.08777189999818802,0.1474434999981895
,1600,2404,27112,5700,,128,128,2048,512,,0.0018327999860048294,0.0031201000092551112,0.04401110007893294,0.0225928999716416
,2748,1476,22832,26980,,256,128,2048,2048,,0.002880399930290878,0.002444499987177551,0.03635109995957464,0.0771950000198558
,3508,1424,55816,59968,,256,64,4096,4096,,0.003265799954533577,0.0023363999789580703,0.08004639996215701,0.14917340001557022
,3256,4968,49088,75228,,256,512,4096,4096,,0.005406400072388351,0.004826500080525875,0.0681787000503391,0.1781745000043884
,3148,5276,23648,67020,,256,256,2048,4096,,0.003216099925339222,0.005500099970959127,0.038060199934989214,0.15412610000930727
,5068,4152,34400,32216,,512,256,2048,2048,,0.0042209000093862414,0.004914800054393709,0.051498500048182905,0.08715770009439439
,3392,3464,60420,25728,,256,256,4096,2048,,0.003275000024586916,0.003958400106057525,0.09424939996097237,0.07147710002027452
,3612,5056,16060,27528,,256,512,1024,2048,,0.0035711999516934156,0.0048302001086995006,0.03214010002557188,0.07845220004674047
,2028,2696,13696,16216,,128,256,1024,1024,,0.0025137000484392047,0.003175100078806281,0.02614020009059459,0.055513300001621246
